"DateTime","Players","Flags","Twitch Viewers"
"2013-01-01 00:00:00",2837
"2013-01-02 00:00:00",
"2013-01-03 00:00:00",
"2013-01-04 00:00:00",
"2013-01-05 00:00:00",
"2013-01-06 00:00:00",
"2013-01-07 00:00:00",
"2013-01-08 00:00:00",
"2013-01-09 00:00:00",
"2013-01-10 00:00:00",
"2013-01-11 00:00:00",
"2013-01-12 00:00:00",
"2013-01-13 00:00:00",
"2013-01-14 00:00:00",
"2013-01-15 00:00:00",
"2013-01-16 00:00:00",1121,
"2013-01-17 00:00:00",1729
"2013-01-18 00:00:00",2407
"2013-01-19 00:00:00",2843
"2013-01-20 00:00:00",2626
"2013-01-21 00:00:00",2477
"2013-01-22 00:00:00",2338
"2013-01-23 00:00:00",2186
"2013-01-24 00:00:00",2054
"2013-01-25 00:00:00",2171
"2013-01-26 00:00:00",2254
"2013-01-27 00:00:00",2024
"2013-01-28 00:00:00",1703
"2013-01-29 00:00:00",1663
"2013-01-30 00:00:00",1501
"2013-01-31 00:00:00",1467
"2013-02-01 00:00:00",2051
"2013-02-02 00:00:00",1824
"2013-02-03 00:00:00",1654
"2013-02-04 00:00:00",1452
"2013-02-05 00:00:00",1499
"2013-02-06 00:00:00",1457
"2013-02-07 00:00:00",1500
"2013-02-08 00:00:00",1636
"2013-02-09 00:00:00",1809
"2013-02-10 00:00:00",1651
"2013-02-11 00:00:00",1461
"2013-02-12 00:00:00",1448
"2013-02-13 00:00:00",1383
"2013-02-14 00:00:00",1540
"2013-02-15 00:00:00",1839
"2013-02-16 00:00:00",2089
"2013-02-17 00:00:00",1855
"2013-02-18 00:00:00",1751
"2013-02-19 00:00:00",1611
"2013-02-20 00:00:00",1543
"2013-02-21 00:00:00",1581
"2013-02-22 00:00:00",1814
"2013-02-23 00:00:00",1990
"2013-02-24 00:00:00",1759
"2013-02-25 00:00:00",1622
"2013-02-26 00:00:00",1566
"2013-02-27 00:00:00",1530
"2013-02-28 00:00:00",1518
"2013-03-01 00:00:00",2328
"2013-03-02 00:00:00",1951
"2013-03-03 00:00:00",1729
"2013-03-04 00:00:00",1461
"2013-03-05 00:00:00",1396
"2013-03-06 00:00:00",1359
"2013-03-07 00:00:00",1292
"2013-03-08 00:00:00",1500
"2013-03-09 00:00:00",1697
"2013-03-10 00:00:00",1399
"2013-03-11 00:00:00",1320
"2013-03-12 00:00:00",1217
"2013-03-13 00:00:00",1229
"2013-03-14 00:00:00",1208
"2013-03-15 00:00:00",1387
"2013-03-16 00:00:00",1510
"2013-03-17 00:00:00",1307
"2013-03-18 00:00:00",1143
"2013-03-19 00:00:00",1127
"2013-03-20 00:00:00",1133
"2013-03-21 00:00:00",1545
"2013-03-22 00:00:00",2128
"2013-03-23 00:00:00",2336
"2013-03-24 00:00:00",2097
"2013-03-25 00:00:00",1889
"2013-03-26 00:00:00",1828
"2013-03-27 00:00:00",1863
"2013-03-28 00:00:00",2149
"2013-03-29 00:00:00",1895
"2013-03-30 00:00:00",1810
"2013-03-31 00:00:00",1696
"2013-04-01 00:00:00",1944
"2013-04-02 00:00:00",1373
"2013-04-03 00:00:00",1288
"2013-04-04 00:00:00",1265
"2013-04-05 00:00:00",1433
"2013-04-06 00:00:00",1494
"2013-04-07 00:00:00",1219
"2013-04-08 00:00:00",1183
"2013-04-09 00:00:00",1104
"2013-04-10 00:00:00",1122
"2013-04-11 00:00:00",1061
"2013-04-12 00:00:00",1278
"2013-04-13 00:00:00",1323
"2013-04-14 00:00:00",1063
"2013-04-15 00:00:00",1064
"2013-04-16 00:00:00",1094
"2013-04-17 00:00:00",1030
"2013-04-18 00:00:00",1035
"2013-04-19 00:00:00",1123
"2013-04-20 00:00:00",1246
"2013-04-21 00:00:00",1010
"2013-04-22 00:00:00",1128
"2013-04-23 00:00:00",1644
"2013-04-24 00:00:00",1995
"2013-04-25 00:00:00",1801
"2013-04-26 00:00:00",1844
"2013-04-27 00:00:00",1808
"2013-04-28 00:00:00",1502
"2013-04-29 00:00:00",1271
"2013-04-30 00:00:00",1343
"2013-05-01 00:00:00",1336
"2013-05-02 00:00:00",1178
"2013-05-03 00:00:00",1266
"2013-05-04 00:00:00",1276
"2013-05-05 00:00:00",1090
"2013-05-06 00:00:00",1103
"2013-05-07 00:00:00",1047
"2013-05-08 00:00:00",1031
"2013-05-09 00:00:00",1007
"2013-05-10 00:00:00",1196
"2013-05-11 00:00:00",1188
"2013-05-12 00:00:00",1001
"2013-05-13 00:00:00",993
"2013-05-14 00:00:00",931
"2013-05-15 00:00:00",945
"2013-05-16 00:00:00",911
"2013-05-17 00:00:00",943
"2013-05-18 00:00:00",992
"2013-05-19 00:00:00",927
"2013-05-20 00:00:00",922
"2013-05-21 00:00:00",918
"2013-05-22 00:00:00",799
"2013-05-23 00:00:00",
"2013-05-24 00:00:00",
"2013-05-25 00:00:00",
"2013-05-26 00:00:00",
"2013-05-27 00:00:00",
"2013-05-28 00:00:00",
"2013-05-29 00:00:00",
"2013-05-30 00:00:00",
"2013-05-31 00:00:00",
"2013-06-01 00:00:00",977
"2013-06-02 00:00:00",
"2013-06-03 00:00:00",
"2013-06-04 00:00:00",
"2013-06-05 00:00:00",
"2013-06-06 00:00:00",
"2013-06-07 00:00:00",
"2013-06-08 00:00:00",
"2013-06-09 00:00:00",
"2013-06-10 00:00:00",
"2013-06-11 00:00:00",
"2013-06-12 00:00:00",
"2013-06-13 00:00:00",
"2013-06-14 00:00:00",
"2013-06-15 00:00:00",
"2013-06-16 00:00:00",
"2013-06-17 00:00:00",
"2013-06-18 00:00:00",
"2013-06-19 00:00:00",653
"2013-06-20 00:00:00",
"2013-06-21 00:00:00",
"2013-06-22 00:00:00",
"2013-06-23 00:00:00",
"2013-06-24 00:00:00",
"2013-06-25 00:00:00",
"2013-06-26 00:00:00",
"2013-06-27 00:00:00",
"2013-06-28 00:00:00",
"2013-06-29 00:00:00",
"2013-06-30 00:00:00",
"2013-07-01 00:00:00",5165
"2013-07-02 00:00:00",
"2013-07-03 00:00:00",
"2013-07-04 00:00:00",
"2013-07-05 00:00:00",
"2013-07-06 00:00:00",
"2013-07-07 00:00:00",
"2013-07-08 00:00:00",
"2013-07-09 00:00:00",929
"2013-07-10 00:00:00",764
"2013-07-11 00:00:00",2079
"2013-07-12 00:00:00",1957
"2013-07-13 00:00:00",1940
"2013-07-14 00:00:00",1803
"2013-07-15 00:00:00",1737
"2013-07-16 00:00:00",1676
"2013-07-17 00:00:00",2977
"2013-07-18 00:00:00",4539
"2013-07-19 00:00:00",5249
"2013-07-20 00:00:00",4740
"2013-07-21 00:00:00",4201
"2013-07-22 00:00:00",3451
"2013-07-23 00:00:00",3148
"2013-07-24 00:00:00",2776
"2013-07-25 00:00:00",2549
"2013-07-26 00:00:00",2493
"2013-07-27 00:00:00",2623
"2013-07-28 00:00:00",2388
"2013-07-29 00:00:00",2181
"2013-07-30 00:00:00",2049
"2013-07-31 00:00:00",1893
"2013-08-01 00:00:00",2326
"2013-08-02 00:00:00",1888
"2013-08-03 00:00:00",2041
"2013-08-04 00:00:00",1809
"2013-08-05 00:00:00",1735
"2013-08-06 00:00:00",1752
"2013-08-07 00:00:00",1681
"2013-08-08 00:00:00",1592
"2013-08-09 00:00:00",1726
"2013-08-10 00:00:00",1835
"2013-08-11 00:00:00",1687
"2013-08-12 00:00:00",1697
"2013-08-13 00:00:00",1609
"2013-08-14 00:00:00",1438
"2013-08-15 00:00:00",1427
"2013-08-16 00:00:00",1566
"2013-08-17 00:00:00",1671
"2013-08-18 00:00:00",1487
"2013-08-19 00:00:00",1363
"2013-08-20 00:00:00",1282
"2013-08-21 00:00:00",1291
"2013-08-22 00:00:00",1228
"2013-08-23 00:00:00",1382
"2013-08-24 00:00:00",1586
"2013-08-25 00:00:00",1339
"2013-08-26 00:00:00",1352
"2013-08-27 00:00:00",1295
"2013-08-28 00:00:00",1470
"2013-08-29 00:00:00",1851
"2013-08-30 00:00:00",2391
"2013-08-31 00:00:00",2186
"2013-09-01 00:00:00",2802
"2013-09-02 00:00:00",2367
"2013-09-03 00:00:00",1848
"2013-09-04 00:00:00",1799
"2013-09-05 00:00:00",1816
"2013-09-06 00:00:00",2020
"2013-09-07 00:00:00",2101
"2013-09-08 00:00:00",1715
"2013-09-09 00:00:00",1598
"2013-09-10 00:00:00",1572
"2013-09-11 00:00:00",1572
"2013-09-12 00:00:00",1463
"2013-09-13 00:00:00",1726
"2013-09-14 00:00:00",1919
"2013-09-15 00:00:00",1484
"2013-09-16 00:00:00",1285
"2013-09-17 00:00:00",1232
"2013-09-18 00:00:00",1463
"2013-09-19 00:00:00",1951
"2013-09-20 00:00:00",2272
"2013-09-21 00:00:00",2440
"2013-09-22 00:00:00",1997
"2013-09-23 00:00:00",1904
"2013-09-24 00:00:00",1862
"2013-09-25 00:00:00",1811
"2013-09-26 00:00:00",1827
"2013-09-27 00:00:00",2054
"2013-09-28 00:00:00",2145
"2013-09-29 00:00:00",1747
"2013-09-30 00:00:00",1569
"2013-10-01 00:00:00",3962
"2013-10-02 00:00:00",1531
"2013-10-03 00:00:00",1580
"2013-10-04 00:00:00",1744
"2013-10-05 00:00:00",1798
"2013-10-06 00:00:00",1495
"2013-10-07 00:00:00",1505
"2013-10-08 00:00:00",1434
"2013-10-09 00:00:00",1426
"2013-10-10 00:00:00",1421
"2013-10-11 00:00:00",1661
"2013-10-12 00:00:00",1777
"2013-10-13 00:00:00",1522
"2013-10-14 00:00:00",1411
"2013-10-15 00:00:00",1856
"2013-10-16 00:00:00",1800
"2013-10-17 00:00:00",1863
"2013-10-18 00:00:00",2081
"2013-10-19 00:00:00",2307
"2013-10-20 00:00:00",1852
"2013-10-21 00:00:00",1786
"2013-10-22 00:00:00",1737
"2013-10-23 00:00:00",2607
"2013-10-24 00:00:00",3450,
"2013-10-25 00:00:00",4037
"2013-10-26 00:00:00",3717
"2013-10-27 00:00:00",3286
"2013-10-28 00:00:00",2825
"2013-10-29 00:00:00",2502
"2013-10-30 00:00:00",2310
"2013-10-31 00:00:00",2305
"2013-11-01 00:00:00",5861
"2013-11-02 00:00:00",2643
"2013-11-03 00:00:00",2405
"2013-11-04 00:00:00",1986
"2013-11-05 00:00:00",1972
"2013-11-06 00:00:00",1930
"2013-11-07 00:00:00",1933
"2013-11-08 00:00:00",2231
"2013-11-09 00:00:00",2367
"2013-11-10 00:00:00",1998
"2013-11-11 00:00:00",2541
"2013-11-12 00:00:00",2383
"2013-11-13 00:00:00",2091
"2013-11-14 00:00:00",2239
"2013-11-15 00:00:00",2553
"2013-11-16 00:00:00",2555
"2013-11-17 00:00:00",2213
"2013-11-18 00:00:00",1923
"2013-11-19 00:00:00",1904
"2013-11-20 00:00:00",1815
"2013-11-21 00:00:00",1859
"2013-11-22 00:00:00",2146
"2013-11-23 00:00:00",2218
"2013-11-24 00:00:00",1988
"2013-11-25 00:00:00",1812
"2013-11-26 00:00:00",1885
"2013-11-27 00:00:00",2168
"2013-11-28 00:00:00",3201
"2013-11-29 00:00:00",5982
"2013-11-30 00:00:00",6824
"2013-12-01 00:00:00",7102
"2013-12-02 00:00:00",4688
"2013-12-03 00:00:00",4144
"2013-12-04 00:00:00",3846
"2013-12-05 00:00:00",3747
"2013-12-06 00:00:00",3972
"2013-12-07 00:00:00",3939
"2013-12-08 00:00:00",3517
"2013-12-09 00:00:00",3199
"2013-12-10 00:00:00",2963,
"2013-12-11 00:00:00",2917
"2013-12-12 00:00:00",2935
"2013-12-13 00:00:00",3444
"2013-12-14 00:00:00",3524
"2013-12-15 00:00:00",3155
"2013-12-16 00:00:00",2637
"2013-12-17 00:00:00",2622
"2013-12-18 00:00:00",2730
"2013-12-19 00:00:00",2952
"2013-12-20 00:00:00",3498
"2013-12-21 00:00:00",3288
"2013-12-22 00:00:00",3445
"2013-12-23 00:00:00",3290
"2013-12-24 00:00:00",3315
"2013-12-25 00:00:00",4954
"2013-12-26 00:00:00",4915
"2013-12-27 00:00:00",4471
"2013-12-28 00:00:00",5789
"2013-12-29 00:00:00",7218
"2013-12-30 00:00:00",7183
"2013-12-31 00:00:00",6473
"2014-01-01 00:00:00",6410
"2014-01-02 00:00:00",5543
"2014-01-03 00:00:00",5392
"2014-01-04 00:00:00",5222
"2014-01-05 00:00:00",4987
"2014-01-06 00:00:00",4227
"2014-01-07 00:00:00",3794
"2014-01-08 00:00:00",3448
"2014-01-09 00:00:00",3675
"2014-01-10 00:00:00",4230
"2014-01-11 00:00:00",4143
"2014-01-12 00:00:00",3662
"2014-01-13 00:00:00",3229
"2014-01-14 00:00:00",3185
"2014-01-15 00:00:00",3138
"2014-01-16 00:00:00",3293
"2014-01-17 00:00:00",3762
"2014-01-18 00:00:00",3825
"2014-01-19 00:00:00",3287
"2014-01-20 00:00:00",3124
"2014-01-21 00:00:00",3107
"2014-01-22 00:00:00",2956
"2014-01-23 00:00:00",2987
"2014-01-24 00:00:00",3539
"2014-01-25 00:00:00",3561
"2014-01-26 00:00:00",3180
"2014-01-27 00:00:00",758
"2014-01-28 00:00:00",2858
"2014-01-29 00:00:00",2804
"2014-01-30 00:00:00",2770
"2014-01-31 00:00:00",3286
"2014-02-01 00:00:00",3335
"2014-02-02 00:00:00",2857
"2014-02-03 00:00:00",2590
"2014-02-04 00:00:00",2633
"2014-02-05 00:00:00",2497
"2014-02-06 00:00:00",2561
"2014-02-07 00:00:00",3111
"2014-02-08 00:00:00",3160
"2014-02-09 00:00:00",2689
"2014-02-10 00:00:00",2602
"2014-02-11 00:00:00",2521
"2014-02-12 00:00:00",2572
"2014-02-13 00:00:00",2495
"2014-02-14 00:00:00",2966
"2014-02-15 00:00:00",3072
"2014-02-16 00:00:00",2613
"2014-02-17 00:00:00",2457
"2014-02-18 00:00:00",2439
"2014-02-19 00:00:00",2239
"2014-02-20 00:00:00",2449
"2014-02-21 00:00:00",2733
"2014-02-22 00:00:00",2844
"2014-02-23 00:00:00",2431
"2014-02-24 00:00:00",2247
"2014-02-25 00:00:00",2209
"2014-02-26 00:00:00",2220
"2014-02-27 00:00:00",2208
"2014-02-28 00:00:00",2665
"2014-03-01 00:00:00",3071
"2014-03-02 00:00:00",2647
"2014-03-03 00:00:00",3077
"2014-03-04 00:00:00",2859
"2014-03-05 00:00:00",2786
"2014-03-06 00:00:00",2763
"2014-03-07 00:00:00",3057
"2014-03-08 00:00:00",3089
"2014-03-09 00:00:00",2782
"2014-03-10 00:00:00",2507
"2014-03-11 00:00:00",2380
"2014-03-12 00:00:00",2221
"2014-03-13 00:00:00",2454
"2014-03-14 00:00:00",2824
"2014-03-15 00:00:00",2906
"2014-03-16 00:00:00",2432
"2014-03-17 00:00:00",2378
"2014-03-18 00:00:00",2387
"2014-03-19 00:00:00",2246
"2014-03-20 00:00:00",2246
"2014-03-21 00:00:00",2790
"2014-03-22 00:00:00",2973
"2014-03-23 00:00:00",2425
"2014-03-24 00:00:00",2133
"2014-03-25 00:00:00",2682
"2014-03-26 00:00:00",2652
"2014-03-27 00:00:00",2741
"2014-03-28 00:00:00",3001
"2014-03-29 00:00:00",3013
"2014-03-30 00:00:00",2464
"2014-03-31 00:00:00",2386
"2014-04-01 00:00:00",6028
"2014-04-02 00:00:00",2266
"2014-04-03 00:00:00",2507
"2014-04-04 00:00:00",3090,
"2014-04-05 00:00:00",4119
"2014-04-06 00:00:00",5788
"2014-04-07 00:00:00",6081
"2014-04-08 00:00:00",5104
"2014-04-09 00:00:00",4569
"2014-04-10 00:00:00",4139
"2014-04-11 00:00:00",4336
"2014-04-12 00:00:00",4420
"2014-04-13 00:00:00",3741
"2014-04-14 00:00:00",3485
"2014-04-15 00:00:00",3220
"2014-04-16 00:00:00",3269
"2014-04-17 00:00:00",3542
"2014-04-18 00:00:00",3433
"2014-04-19 00:00:00",3352
"2014-04-20 00:00:00",3368
"2014-04-21 00:00:00",2801
"2014-04-22 00:00:00",2733
"2014-04-23 00:00:00",2607
"2014-04-24 00:00:00",2719
"2014-04-25 00:00:00",3041
"2014-04-26 00:00:00",3330
"2014-04-27 00:00:00",2706
"2014-04-28 00:00:00",2679
"2014-04-29 00:00:00",2956
"2014-04-30 00:00:00",5356,
"2014-05-01 00:00:00",7423
"2014-05-02 00:00:00",6777
"2014-05-03 00:00:00",7440
"2014-05-04 00:00:00",6567
"2014-05-05 00:00:00",6655
"2014-05-06 00:00:00",6594
"2014-05-07 00:00:00",6344
"2014-05-08 00:00:00",6262
"2014-05-09 00:00:00",6778
"2014-05-10 00:00:00",6911
"2014-05-11 00:00:00",5879
"2014-05-12 00:00:00",5837
"2014-05-13 00:00:00",5721
"2014-05-14 00:00:00",4387
"2014-05-15 00:00:00",5597
"2014-05-16 00:00:00",5764
"2014-05-17 00:00:00",6165
"2014-05-18 00:00:00",5577
"2014-05-19 00:00:00",5388
"2014-05-20 00:00:00",5338
"2014-05-21 00:00:00",5165
"2014-05-22 00:00:00",5217
"2014-05-23 00:00:00",5525
"2014-05-24 00:00:00",6358
"2014-05-25 00:00:00",5818
"2014-05-26 00:00:00",5271
"2014-05-27 00:00:00",5425
"2014-05-28 00:00:00",5791
"2014-05-29 00:00:00",5040
"2014-05-30 00:00:00",5922
"2014-05-31 00:00:00",6406
"2014-06-01 00:00:00",12269
"2014-06-02 00:00:00",5530
"2014-06-03 00:00:00",5324
"2014-06-04 00:00:00",5366
"2014-06-05 00:00:00",5049
"2014-06-06 00:00:00",5376
"2014-06-07 00:00:00",5578
"2014-06-08 00:00:00",5298
"2014-06-09 00:00:00",5239
"2014-06-10 00:00:00",4929
"2014-06-11 00:00:00",4937
"2014-06-12 00:00:00",4710
"2014-06-13 00:00:00",5299
"2014-06-14 00:00:00",5618
"2014-06-15 00:00:00",4961
"2014-06-16 00:00:00",5233
"2014-06-17 00:00:00",5154
"2014-06-18 00:00:00",5459
"2014-06-19 00:00:00",12107
"2014-06-20 00:00:00",11379
"2014-06-21 00:00:00",12506
"2014-06-22 00:00:00",11260
"2014-06-23 00:00:00",10985
"2014-06-24 00:00:00",10686
"2014-06-25 00:00:00",10279
"2014-06-26 00:00:00",9971
"2014-06-27 00:00:00",10182
"2014-06-28 00:00:00",11268
"2014-06-29 00:00:00",10755
"2014-06-30 00:00:00",9236
"2014-07-01 00:00:00",9174
"2014-07-02 00:00:00",8297
"2014-07-03 00:00:00",7487
"2014-07-04 00:00:00",7894
"2014-07-05 00:00:00",8354
"2014-07-06 00:00:00",7688
"2014-07-07 00:00:00",7904
"2014-07-08 00:00:00",7602
"2014-07-09 00:00:00",7294
"2014-07-10 00:00:00",7091
"2014-07-11 00:00:00",7419
"2014-07-12 00:00:00",7674
"2014-07-13 00:00:00",6989
"2014-07-14 00:00:00",6709
"2014-07-15 00:00:00",6503
"2014-07-16 00:00:00",6420
"2014-07-17 00:00:00",6671,
"2014-07-18 00:00:00",6944
"2014-07-19 00:00:00",7685
"2014-07-20 00:00:00",7773
"2014-07-21 00:00:00",7521
"2014-07-22 00:00:00",7485
"2014-07-23 00:00:00",7253
"2014-07-24 00:00:00",6953
"2014-07-25 00:00:00",7084
"2014-07-26 00:00:00",7543
"2014-07-27 00:00:00",7528
"2014-07-28 00:00:00",7389
"2014-07-29 00:00:00",7048
"2014-07-30 00:00:00",6290
"2014-07-31 00:00:00",6265
"2014-08-01 00:00:00",9470
"2014-08-02 00:00:00",7331
"2014-08-03 00:00:00",6648
"2014-08-04 00:00:00",6397
"2014-08-05 00:00:00",5725
"2014-08-06 00:00:00",6267
"2014-08-07 00:00:00",6262
"2014-08-08 00:00:00",6803
"2014-08-09 00:00:00",7373
"2014-08-10 00:00:00",6589
"2014-08-11 00:00:00",6400
"2014-08-12 00:00:00",6665
"2014-08-13 00:00:00",7223
"2014-08-14 00:00:00",7141
"2014-08-15 00:00:00",7739
"2014-08-16 00:00:00",8521
"2014-08-17 00:00:00",7789
"2014-08-18 00:00:00",7512
"2014-08-19 00:00:00",8584
"2014-08-20 00:00:00",8675
"2014-08-21 00:00:00",8426
"2014-08-22 00:00:00",8790
"2014-08-23 00:00:00",9566
"2014-08-24 00:00:00",8378
"2014-08-25 00:00:00",9124
"2014-08-26 00:00:00",8456
"2014-08-27 00:00:00",8159
"2014-08-28 00:00:00",8031
"2014-08-29 00:00:00",8626
"2014-08-30 00:00:00",9348
"2014-08-31 00:00:00",8221
"2014-09-01 00:00:00",9203
"2014-09-02 00:00:00",7515
"2014-09-03 00:00:00",7147
"2014-09-04 00:00:00",7543
"2014-09-05 00:00:00",8035
"2014-09-06 00:00:00",8591
"2014-09-07 00:00:00",7670
"2014-09-08 00:00:00",7649
"2014-09-09 00:00:00",7640
"2014-09-10 00:00:00",7905
"2014-09-11 00:00:00",7974
"2014-09-12 00:00:00",8476
"2014-09-13 00:00:00",9095
"2014-09-14 00:00:00",7676
"2014-09-15 00:00:00",7237
"2014-09-16 00:00:00",7314
"2014-09-17 00:00:00",6984
"2014-09-18 00:00:00",7681
"2014-09-19 00:00:00",8568
"2014-09-20 00:00:00",8937
"2014-09-21 00:00:00",7711
"2014-09-22 00:00:00",7883
"2014-09-23 00:00:00",7774
"2014-09-24 00:00:00",5927
"2014-09-25 00:00:00",7719
"2014-09-26 00:00:00",8493
"2014-09-27 00:00:00",9418
"2014-09-28 00:00:00",7461
"2014-09-29 00:00:00",7991
"2014-09-30 00:00:00",9662
"2014-10-01 00:00:00",11902
"2014-10-02 00:00:00",11094
"2014-10-03 00:00:00",11975
"2014-10-04 00:00:00",11578
"2014-10-05 00:00:00",9571
"2014-10-06 00:00:00",9286
"2014-10-07 00:00:00",9198
"2014-10-08 00:00:00",8779
"2014-10-09 00:00:00",9008
"2014-10-10 00:00:00",9781
"2014-10-11 00:00:00",10187
"2014-10-12 00:00:00",8880
"2014-10-13 00:00:00",7531
"2014-10-14 00:00:00",7823
"2014-10-15 00:00:00",7250
"2014-10-16 00:00:00",7476
"2014-10-17 00:00:00",7999
"2014-10-18 00:00:00",8548
"2014-10-19 00:00:00",7052
"2014-10-20 00:00:00",7200
"2014-10-21 00:00:00",7179
"2014-10-22 00:00:00",8637
"2014-10-23 00:00:00",8448
"2014-10-24 00:00:00",9242
"2014-10-25 00:00:00",9574
"2014-10-26 00:00:00",8320
"2014-10-27 00:00:00",7871
"2014-10-28 00:00:00",7586
"2014-10-29 00:00:00",6886
"2014-10-30 00:00:00",6527
"2014-10-31 00:00:00",7344
"2014-11-01 00:00:00",18306
"2014-11-02 00:00:00",6739
"2014-11-03 00:00:00",6181
"2014-11-04 00:00:00",6088
"2014-11-05 00:00:00",6015
"2014-11-06 00:00:00",6485
"2014-11-07 00:00:00",7141
"2014-11-08 00:00:00",7427
"2014-11-09 00:00:00",6436
"2014-11-10 00:00:00",7205
"2014-11-11 00:00:00",7781
"2014-11-12 00:00:00",7628
"2014-11-13 00:00:00",8527
"2014-11-14 00:00:00",10231
"2014-11-15 00:00:00",10833
"2014-11-16 00:00:00",9496
"2014-11-17 00:00:00",9087
"2014-11-18 00:00:00",8841
"2014-11-19 00:00:00",9087
"2014-11-20 00:00:00",9353
"2014-11-21 00:00:00",9208
"2014-11-22 00:00:00",11307
"2014-11-23 00:00:00",9938
"2014-11-24 00:00:00",9702,
"2014-11-25 00:00:00",9932
"2014-11-26 00:00:00",9795
"2014-11-27 00:00:00",10903
"2014-11-28 00:00:00",14664
"2014-11-29 00:00:00",18427
"2014-11-30 00:00:00",14847
"2014-12-01 00:00:00",21649
"2014-12-02 00:00:00",13241
"2014-12-03 00:00:00",12797
"2014-12-04 00:00:00",11913
"2014-12-05 00:00:00",12441
"2014-12-06 00:00:00",13770
"2014-12-07 00:00:00",12128
"2014-12-08 00:00:00",11419
"2014-12-09 00:00:00",11020
"2014-12-10 00:00:00",10468
"2014-12-11 00:00:00",12957
"2014-12-12 00:00:00",13904
"2014-12-13 00:00:00",13928
"2014-12-14 00:00:00",12410
"2014-12-15 00:00:00",11245
"2014-12-16 00:00:00",10775
"2014-12-17 00:00:00",12674
"2014-12-18 00:00:00",18942
"2014-12-19 00:00:00",22489
"2014-12-20 00:00:00",21620
"2014-12-21 00:00:00",20539
"2014-12-22 00:00:00",18356
"2014-12-23 00:00:00",17134
"2014-12-24 00:00:00",15563
"2014-12-25 00:00:00",16583
"2014-12-26 00:00:00",17439
"2014-12-27 00:00:00",17313
"2014-12-28 00:00:00",16470
"2014-12-29 00:00:00",16234
"2014-12-30 00:00:00",15720
"2014-12-31 00:00:00",18099
"2015-01-01 00:00:00",20343
"2015-01-02 00:00:00",19080
"2015-01-03 00:00:00",18043
"2015-01-04 00:00:00",16734
"2015-01-05 00:00:00",14776
"2015-01-06 00:00:00",14776
"2015-01-07 00:00:00",13609
"2015-01-08 00:00:00",14007
"2015-01-09 00:00:00",15030
"2015-01-10 00:00:00",14831
"2015-01-11 00:00:00",13001
"2015-01-12 00:00:00",11684
"2015-01-13 00:00:00",11256
"2015-01-14 00:00:00",11014
"2015-01-15 00:00:00",11514
"2015-01-16 00:00:00",12402
"2015-01-17 00:00:00",12707
"2015-01-18 00:00:00",10988
"2015-01-19 00:00:00",10830
"2015-01-20 00:00:00",11018
"2015-01-21 00:00:00",10807
"2015-01-22 00:00:00",11143
"2015-01-23 00:00:00",12450
"2015-01-24 00:00:00",12917
"2015-01-25 00:00:00",11369
"2015-01-26 00:00:00",10408
"2015-01-27 00:00:00",11111
"2015-01-28 00:00:00",11263
"2015-01-29 00:00:00",11229
"2015-01-30 00:00:00",12433
"2015-01-31 00:00:00",12697
"2015-02-01 00:00:00",12517
"2015-02-02 00:00:00",10843
"2015-02-03 00:00:00",9720
"2015-02-04 00:00:00",10302
"2015-02-05 00:00:00",10777
"2015-02-06 00:00:00",10777
"2015-02-07 00:00:00",10777
"2015-02-08 00:00:00",10777
"2015-02-09 00:00:00",10777
"2015-02-10 00:00:00",4227
"2015-02-11 00:00:00",2519
"2015-02-12 00:00:00",2519
"2015-02-13 00:00:00",11260
"2015-02-14 00:00:00",11786
"2015-02-15 00:00:00",10436
"2015-02-16 00:00:00",
"2015-02-17 00:00:00",10567
"2015-02-18 00:00:00",10528
"2015-02-19 00:00:00",10935
"2015-02-20 00:00:00",11963
"2015-02-21 00:00:00",12270
"2015-02-22 00:00:00",10476
"2015-02-23 00:00:00",10204
"2015-02-24 00:00:00",9105
"2015-02-25 00:00:00",
"2015-02-26 00:00:00",
"2015-02-27 00:00:00",
"2015-02-28 00:00:00",
"2015-03-01 00:00:00",11922
"2015-03-02 00:00:00",
"2015-03-03 00:00:00",
"2015-03-04 00:00:00",
"2015-03-05 00:00:00",
"2015-03-06 00:00:00",
"2015-03-07 00:00:00",
"2015-03-08 00:00:00",
"2015-03-09 00:00:00",
"2015-03-10 00:00:00",
"2015-03-11 00:00:00",
"2015-03-12 00:00:00",
"2015-03-13 00:00:00",
"2015-03-14 00:00:00",
"2015-03-15 00:00:00",
"2015-03-16 00:00:00",
"2015-03-17 00:00:00",
"2015-03-18 00:00:00",
"2015-03-19 00:00:00",
"2015-03-20 00:00:00",
"2015-03-21 00:00:00",
"2015-03-22 00:00:00",
"2015-03-23 00:00:00",
"2015-03-24 00:00:00",
"2015-03-25 00:00:00",
"2015-03-26 00:00:00",
"2015-03-27 00:00:00",
"2015-03-28 00:00:00",
"2015-03-29 00:00:00",
"2015-03-30 00:00:00",
"2015-03-31 00:00:00",
"2015-04-01 00:00:00",11845
"2015-04-02 00:00:00",
"2015-04-03 00:00:00",
"2015-04-04 00:00:00",
"2015-04-05 00:00:00",
"2015-04-06 00:00:00",
"2015-04-07 00:00:00",
"2015-04-08 00:00:00",
"2015-04-09 00:00:00",
"2015-04-10 00:00:00",
"2015-04-11 00:00:00",
"2015-04-12 00:00:00",
"2015-04-13 00:00:00",
"2015-04-14 00:00:00",
"2015-04-15 00:00:00",
